validation_mode,level,universe,ticker,window,window_weeks,start_date,end_date,strategy,final_value,total_contributed,total_invested,cash_remaining,return_on_contributed_pct,return_on_invested_pct,cagr_on_contributed_pct,max_drawdown_pct,volatility_pct,sharpe_ratio,calmar_ratio,buy_actions,average_buy_amount
true_weekly_contribution,ticker,all_symbols,ASML,rolling_52w_130_182,52,2023-12-11,2024-12-02,simple_dip_buy,4362.82,5200.0,5152.17,47.83,-16.1,-15.32,-16.1,16.64,122.27,3.7,-0.967,52,98.98
true_weekly_contribution,ticker,all_symbols,ASML,rolling_52w_130_182,52,2023-12-11,2024-12-02,risk_adjusted_v2,4334.48,5200.0,5183.28,16.72,-16.64,-16.38,-16.64,17.56,122.74,3.684,-0.948,52,99.58
true_weekly_contribution,ticker,all_symbols,ASML,rolling_52w_130_182,52,2023-12-11,2024-12-02,hybrid_70_30,4335.62,5200.0,5189.29,10.71,-16.62,-16.45,-16.62,17.49,122.85,3.682,-0.951,52,99.69
true_weekly_contribution,ticker,all_symbols,ASML,rolling_52w_130_182,52,2023-12-11,2024-12-02,hybrid_80_20,4331.72,5200.0,5194.32,5.68,-16.7,-16.61,-16.7,17.61,122.93,3.68,-0.948,52,99.79
true_weekly_contribution,ticker,all_symbols,ASML,rolling_52w_130_182,52,2023-12-11,2024-12-02,trend_aware_hybrid,4326.91,5200.0,5194.32,5.68,-16.79,-16.7,-16.79,17.72,122.97,3.678,-0.948,52,99.79
true_weekly_contribution,ticker,all_symbols,BYDDY,rolling_52w_130_182,52,2023-12-11,2024-12-02,fixed_weekly_dca,6153.41,5200.0,5200.0,-0.0,18.33,18.33,18.33,5.45,118.0,4.107,3.367,52,99.9
true_weekly_contribution,ticker,all_symbols,BYDDY,rolling_52w_130_182,52,2023-12-11,2024-12-02,simple_dip_buy,6132.58,5200.0,5007.05,192.95,17.93,22.48,17.93,5.15,117.75,4.11,3.486,52,96.19
true_weekly_contribution,ticker,all_symbols,BYDDY,rolling_52w_130_182,52,2023-12-11,2024-12-02,risk_adjusted_v2,6157.88,5200.0,5188.69,11.31,18.42,18.68,18.42,5.41,117.92,4.109,3.405,52,99.68
true_weekly_contribution,ticker,all_symbols,BYDDY,rolling_52w_130_182,52,2023-12-11,2024-12-02,hybrid_70_30,6147.63,5200.0,5145.2,54.8,18.22,19.48,18.22,5.36,117.93,4.108,3.4,52,98.85
true_weekly_contribution,ticker,all_symbols,BYDDY,rolling_52w_130_182,52,2023-12-11,2024-12-02,hybrid_80_20,6149.77,5200.0,5164.93,35.07,18.26,19.07,18.26,5.39,117.95,4.108,3.388,52,99.23
true_weekly_contribution,ticker,all_symbols,BYDDY,rolling_52w_130_182,52,2023-12-11,2024-12-02,trend_aware_hybrid,6150.11,5200.0,5200.0,-0.0,18.27,18.27,18.27,5.45,117.98,4.107,3.355,52,99.9
true_weekly_contribution,ticker,all_symbols,KO,rolling_52w_130_182,52,2023-12-11,2024-12-02,fixed_weekly_dca,5112.97,5200.0,5200.0,-0.0,-1.67,-1.67,-1.67,4.67,114.31,4.03,-0.358,52,99.9
true_weekly_contribution,ticker,all_symbols,KO,rolling_52w_130_182,52,2023-12-11,2024-12-02,simple_dip_buy,5115.8,5200.0,5172.13,27.87,-1.62,-1.09,-1.62,4.53,114.29,4.031,-0.358,52,99.36
true_weekly_contribution,ticker,all_symbols,KO,rolling_52w_130_182,52,2023-12-11,2024-12-02,risk_adjusted_v2,5112.57,5200.0,5200.0,-0.0,-1.68,-1.68,-1.68,4.67,114.31,4.03,-0.36,52,99.9
true_weekly_contribution,ticker,all_symbols,KO,rolling_52w_130_182,52,2023-12-11,2024-12-02,hybrid_70_30,5113.67,5200.0,5194.01,5.99,-1.66,-1.55,-1.66,4.63,114.3,4.03,-0.358,52,99.79
true_weekly_contribution,ticker,all_symbols,KO,rolling_52w_130_182,52,2023-12-11,2024-12-02,hybrid_80_20,5113.37,5200.0,5197.15,2.85,-1.67,-1.61,-1.67,4.65,114.31,4.03,-0.358,52,99.85
true_weekly_contribution,ticker,all_symbols,KO,rolling_52w_130_182,52,2023-12-11,2024-12-02,trend_aware_hybrid,5112.51,5200.0,5199.22,0.78,-1.68,-1.67,-1.68,4.66,114.31,4.03,-0.361,52,99.89
true_weekly_contribution,ticker,all_symbols,MSFT,rolling_52w_130_182,52,2023-12-11,2024-12-02,fixed_weekly_dca,5538.08,5200.0,5200.0,-0.0,6.5,6.5,6.5,2.05,115.98,4.059,3.179,52,99.9
true_weekly_contribution,ticker,all_symbols,MSFT,rolling_52w_130_182,52,2023-12-11,2024-12-02,simple_dip_buy,5538.64,5200.0,5119.56,80.44,6.51,8.19,6.51,1.99,115.9,4.061,3.275,52,98.35
true_weekly_contribution,ticker,all_symbols,MSFT,rolling_52w_130_182,52,2023-12-11,2024-12-02,risk_adjusted_v2,5538.79,5200.0,5183.18,16.82,6.52,6.86,6.52,2.04,115.96,4.059,3.192,52,99.58
true_weekly_contribution,ticker,all_symbols,MSFT,rolling_52w_130_182,52,2023-12-11,2024-12-02,hybrid_70_30,5538.43,5200.0,5179.24,20.76,6.51,6.94,6.51,2.03,115.96,4.059,3.205,52,99.5
true_weekly_contribution,ticker,all_symbols,MSFT,rolling_52w_130_182,52,2023-12-11,2024-12-02,hybrid_80_20,5538.4,5200.0,5187.77,12.23,6.51,6.76,6.51,2.04,115.96,4.059,3.195,52,99.67
true_weekly_contribution,ticker,all_symbols,MSFT,rolling_52w_130_182,52,2023-12-11,2024-12-02,trend_aware_hybrid,5538.2,5200.0,5191.47,8.53,6.5,6.68,6.5,2.04,115.97,4.059,3.188,52,99.74
true_weekly_contribution,ticker,all_symbols,NVDA,rolling_52w_130_182,52,2023-12-11,2024-12-02,fixed_weekly_dca,7951.28,5200.0,5200.0,-0.0,52.91,52.91,52.91,17.27,125.59,4.158,3.064,52,99.9
true_weekly_contribution,ticker,all_symbols,NVDA,rolling_52w_130_182,52,2023-12-11,2024-12-02,simple_dip_buy,7647.81,5200.0,4719.02,480.98,47.07,62.06,47.07,15.6,123.67,4.169,3.018,52,90.66
true_weekly_contribution,ticker,all_symbols,NVDA,rolling_52w_130_182,52,2023-12-11,2024-12-02,risk_adjusted_v2,7728.32,5200.0,4837.83,362.17,48.62,59.75,48.62,16.21,124.18,4.166,3.0,52,92.94
true_weekly_contribution,ticker,all_symbols,NVDA,rolling_52w_130_182,52,2023-12-11,2024-12-02,hybrid_70_30,7862.17,5200.0,5059.37,140.63,51.2,55.4,51.2,16.79,125.02,4.161,3.048,52,97.2
true_weekly_contribution,ticker,all_symbols,NVDA,rolling_52w_130_182,52,2023-12-11,2024-12-02,hybrid_80_20,7892.81,5200.0,5107.98,92.02,51.78,54.52,51.78,16.96,125.22,4.16,3.053,52,98.13
true_weekly_contribution,ticker,all_symbols,NVDA,rolling_52w_130_182,52,2023-12-11,2024-12-02,trend_aware_hybrid,7915.77,5200.0,5200.0,-0.0,52.23,52.23,52.23,17.25,125.38,4.159,3.027,52,99.9
true_weekly_contribution,portfolio,all_symbols,all_symbols,rolling_52w_130_182,52,2023-12-11,2024-12-02,fixed_weekly_dca,35339.5,31200.0,31200.0,0.0,13.27,13.27,13.27,4.74,115.38,4.138,2.797,312,99.9
true_weekly_contribution,portfolio,all_symbols,all_symbols,rolling_52w_130_182,52,2023-12-11,2024-12-02,simple_dip_buy,35032.59,31200.0,30211.92,988.08,12.28,15.96,12.28,4.35,115.09,4.137,2.825,312,96.74
true_weekly_contribution,portfolio,all_symbols,all_symbols,rolling_52w_130_182,52,2023-12-11,2024-12-02,risk_adjusted_v2,35123.78,31200.0,30775.27,424.73,12.58,14.13,12.58,4.53,115.2,4.137,2.773,312,98.54
true_weekly_contribution,portfolio,all_symbols,all_symbols,rolling_52w_130_182,52,2023-12-11,2024-12-02,hybrid_70_30,35249.5,31200.0,30922.04,277.96,12.98,13.99,12.98,4.63,115.3,4.138,2.803,312,99.01
true_weekly_contribution,portfolio,all_symbols,all_symbols,rolling_52w_130_182,52,2023-12-11,2024-12-02,hybrid_80_20,35280.47,31200.0,31023.19,176.81,13.08,13.72,13.08,4.67,115.32,4.138,2.801,312,99.33
true_weekly_contribution,portfolio,all_symbols,all_symbols,rolling_52w_130_182,52,2023-12-11,2024-12-02,trend_aware_hybrid,35300.92,31200.0,31180.41,19.59,13.14,13.22,13.14,4.73,115.34,4.138,2.781,312,99.84
true_weekly_contribution,ticker,all_symbols,AAPL,rolling_52w_143_195,52,2024-03-11,2025-03-03,fixed_weekly_dca,5788.17,5200.0,5200.0,-0.0,11.31,11.31,11.31,5.36,115.59,4.116,2.109,52,99.9
true_weekly_contribution,ticker,all_symbols,AAPL,rolling_52w_143_195,52,2024-03-11,2025-03-03,simple_dip_buy,5768.99,5200.0,5046.26,153.74,10.94,14.32,10.94,4.91,115.43,4.117,2.227,52,96.95
true_weekly_contribution,ticker,all_symbols,AAPL,rolling_52w_143_195,52,2024-03-11,2025-03-03,risk_adjusted_v2,5782.03,5200.0,5198.4,1.6,11.19,11.23,11.19,5.33,115.53,4.117,2.1,52,99.87
true_weekly_contribution,ticker,all_symbols,AAPL,rolling_52w_143_195,52,2024-03-11,2025-03-03,hybrid_70_30,5782.65,5200.0,5157.09,42.91,11.2,12.13,11.2,5.24,115.54,4.116,2.14,52,99.08
true_weekly_contribution,ticker,all_symbols,AAPL,rolling_52w_143_195,52,2024-03-11,2025-03-03,hybrid_80_20,5784.6,5200.0,5172.93,27.07,11.24,11.82,11.24,5.28,115.56,4.116,2.129,52,99.38
true_weekly_contribution,ticker,all_symbols,AAPL,rolling_52w_143_195,52,2024-03-11,2025-03-03,trend_aware_hybrid,5785.18,5200.0,5191.37,8.63,11.25,11.44,11.25,5.33,115.57,4.116,2.111,52,99.73
true_weekly_contribution,ticker,all_symbols,ASML,rolling_52w_143_195,52,2024-03-11,2025-03-03,fixed_weekly_dca,4629.51,5200.0,5200.0,-0.0,-10.97,-10.97,-10.97,12.53,122.15,3.743,-0.875,52,99.9
true_weekly_contribution,ticker,all_symbols,ASML,rolling_52w_143_195,52,2024-03-11,2025-03-03,simple_dip_buy,4652.78,5200.0,5157.27,42.73,-10.52,-9.78,-10.52,12.24,121.93,3.752,-0.86,52,99.08
true_weekly_contribution,ticker,all_symbols,ASML,rolling_52w_143_195,52,2024-03-11,2025-03-03,risk_adjusted_v2,4640.6,5200.0,5191.09,8.91,-10.76,-10.6,-10.76,12.35,122.07,3.747,-0.871,52,99.73
true_weekly_contribution,ticker,all_symbols,ASML,rolling_52w_143_195,52,2024-03-11,2025-03-03,hybrid_70_30,4636.24,5200.0,5188.29,11.71,-10.84,-10.64,-10.84,12.45,122.09,3.746,-0.871,52,99.68
true_weekly_contribution,ticker,all_symbols,ASML,rolling_52w_143_195,52,2024-03-11,2025-03-03,hybrid_80_20,4633.88,5200.0,5192.75,7.25,-10.89,-10.76,-10.89,12.48,122.11,3.745,-0.873,52,99.76
true_weekly_contribution,ticker,all_symbols,ASML,rolling_52w_143_195,52,2024-03-11,2025-03-03,trend_aware_hybrid,4633.8,5200.0,5196.14,3.86,-10.89,-10.82,-10.89,12.48,122.11,3.745,-0.873,52,99.83
true_weekly_contribution,ticker,all_symbols,BYDDY,rolling_52w_143_195,52,2024-03-11,2025-03-03,fixed_weekly_dca,7370.71,5200.0,5200.0,-0.0,41.74,41.74,41.74,8.01,117.79,4.285,5.208,52,99.9
true_weekly_contribution,ticker,all_symbols,BYDDY,rolling_52w_143_195,52,2024-03-11,2025-03-03,simple_dip_buy,7301.68,5200.0,4925.9,274.1,40.42,48.23,40.42,7.58,116.98,4.3,5.334,52,94.63
true_weekly_contribution,ticker,all_symbols,BYDDY,rolling_52w_143_195,52,2024-03-11,2025-03-03,risk_adjusted_v2,7363.72,5200.0,5094.69,105.31,41.61,44.54,41.61,7.82,117.23,4.301,5.323,52,97.88
true_weekly_contribution,ticker,all_symbols,BYDDY,rolling_52w_143_195,52,2024-03-11,2025-03-03,hybrid_70_30,7351.53,5200.0,5121.44,78.56,41.38,43.54,41.38,7.89,117.54,4.29,5.244,52,98.39
true_weekly_contribution,ticker,all_symbols,BYDDY,rolling_52w_143_195,52,2024-03-11,2025-03-03,hybrid_80_20,7358.63,5200.0,5149.33,50.67,41.51,42.9,41.51,7.93,117.63,4.289,5.232,52,98.93
true_weekly_contribution,ticker,all_symbols,BYDDY,rolling_52w_143_195,52,2024-03-11,2025-03-03,trend_aware_hybrid,7362.57,5200.0,5200.0,-0.0,41.59,41.59,41.59,8.01,117.66,4.288,5.191,52,99.9
true_weekly_contribution,ticker,all_symbols,KO,rolling_52w_143_195,52,2024-03-11,2025-03-03,fixed_weekly_dca,5714.92,5200.0,5200.0,-0.0,9.9,9.9,9.9,2.11,114.52,4.128,4.698,52,99.9
true_weekly_contribution,ticker,all_symbols,KO,rolling_52w_143_195,52,2024-03-11,2025-03-03,simple_dip_buy,5711.74,5200.0,5118.32,81.68,9.84,11.59,9.84,2.0,114.47,4.129,4.931,52,98.33
true_weekly_contribution,ticker,all_symbols,KO,rolling_52w_143_195,52,2024-03-11,2025-03-03,risk_adjusted_v2,5713.19,5200.0,5169.57,30.43,9.87,10.52,9.87,2.11,114.5,4.128,4.683,52,99.32
true_weekly_contribution,ticker,all_symbols,KO,rolling_52w_143_195,52,2024-03-11,2025-03-03,hybrid_70_30,5714.25,5200.0,5178.79,21.21,9.89,10.34,9.89,2.08,114.5,4.128,4.761,52,99.49
true_weekly_contribution,ticker,all_symbols,KO,rolling_52w_143_195,52,2024-03-11,2025-03-03,hybrid_80_20,5714.61,5200.0,5187.44,12.56,9.9,10.16,9.9,2.09,114.51,4.128,4.738,52,99.66
true_weekly_contribution,ticker,all_symbols,KO,rolling_52w_143_195,52,2024-03-11,2025-03-03,trend_aware_hybrid,5713.66,5200.0,5191.04,8.96,9.88,10.07,9.88,2.1,114.51,4.128,4.704,52,99.73
true_weekly_contribution,ticker,all_symbols,MSFT,rolling_52w_143_195,52,2024-03-11,2025-03-03,fixed_weekly_dca,4835.81,5200.0,5200.0,-0.0,-7.0,-7.0,-7.0,4.45,116.62,3.91,-1.573,52,99.9
true_weekly_contribution,ticker,all_symbols,MSFT,rolling_52w_143_195,52,2024-03-11,2025-03-03,simple_dip_buy,4843.55,5200.0,5186.33,13.67,-6.85,-6.61,-6.85,4.39,116.42,3.917,-1.561,52,99.64
true_weekly_contribution,ticker,all_symbols,MSFT,rolling_52w_143_195,52,2024-03-11,2025-03-03,risk_adjusted_v2,4838.22,5200.0,5200.0,-0.0,-6.96,-6.96,-6.96,4.43,116.45,3.915,-1.569,52,99.9
true_weekly_contribution,ticker,all_symbols,MSFT,rolling_52w_143_195,52,2024-03-11,2025-03-03,hybrid_70_30,4837.88,5200.0,5199.14,0.86,-6.96,-6.95,-6.96,4.44,116.56,3.912,-1.569,52,99.88
true_weekly_contribution,ticker,all_symbols,MSFT,rolling_52w_143_195,52,2024-03-11,2025-03-03,hybrid_80_20,4837.1,5200.0,5200.0,-0.0,-6.98,-6.98,-6.98,4.44,116.58,3.911,-1.571,52,99.9
true_weekly_contribution,ticker,all_symbols,MSFT,rolling_52w_143_195,52,2024-03-11,2025-03-03,trend_aware_hybrid,4836.91,5200.0,5200.0,-0.0,-6.98,-6.98,-6.98,4.45,116.58,3.911,-1.57,52,99.9
true_weekly_contribution,ticker,all_symbols,NVDA,rolling_52w_143_195,52,2024-03-11,2025-03-03,fixed_weekly_dca,5011.12,5200.0,5200.0,-0.0,-3.63,-3.63,-3.63,14.3,129.85,3.647,-0.254,52,99.9
true_weekly_contribution,ticker,all_symbols,NVDA,rolling_52w_143_195,52,2024-03-11,2025-03-03,simple_dip_buy,5028.57,5200.0,5003.24,196.76,-3.3,0.51,-3.3,13.31,128.67,3.672,-0.248,52,96.12
true_weekly_contribution,ticker,all_symbols,NVDA,rolling_52w_143_195,52,2024-03-11,2025-03-03,risk_adjusted_v2,5047.11,5200.0,4657.05,542.95,-2.94,8.38,-2.94,12.33,127.77,3.692,-0.239,52,89.47
true_weekly_contribution,ticker,all_symbols,NVDA,rolling_52w_143_195,52,2024-03-11,2025-03-03,hybrid_70_30,5016.02,5200.0,5144.21,55.79,-3.54,-2.49,-3.54,13.91,129.5,3.654,-0.254,52,98.83
true_weekly_contribution,ticker,all_symbols,NVDA,rolling_52w_143_195,52,2024-03-11,2025-03-03,hybrid_80_20,5014.22,5200.0,5164.33,35.67,-3.57,-2.91,-3.57,14.01,129.63,3.652,-0.255,52,99.21
true_weekly_contribution,ticker,all_symbols,NVDA,rolling_52w_143_195,52,2024-03-11,2025-03-03,trend_aware_hybrid,5006.87,5200.0,5200.0,0.0,-3.71,-3.71,-3.71,14.14,129.72,3.649,-0.263,52,99.9
true_weekly_contribution,portfolio,all_symbols,all_symbols,rolling_52w_143_195,52,2024-03-11,2025-03-03,fixed_weekly_dca,33350.23,31200.0,31200.0,0.0,6.89,6.89,6.89,3.05,116.35,4.05,2.261,312,99.9
true_weekly_contribution,portfolio,all_symbols,all_symbols,rolling_52w_143_195,52,2024-03-11,2025-03-03,simple_dip_buy,33307.3,31200.0,30437.33,762.67,6.75,9.43,6.75,2.77,116.14,4.054,2.434,312,97.46
true_weekly_contribution,portfolio,all_symbols,all_symbols,rolling_52w_143_195,52,2024-03-11,2025-03-03,risk_adjusted_v2,33384.87,31200.0,30510.81,689.2,7.0,9.42,7.0,2.7,116.1,4.057,2.59,312,97.69
true_weekly_contribution,portfolio,all_symbols,all_symbols,rolling_52w_143_195,52,2024-03-11,2025-03-03,hybrid_70_30,33338.56,31200.0,30988.96,211.04,6.85,7.58,6.85,2.97,116.29,4.051,2.309,312,99.22
true_weekly_contribution,portfolio,all_symbols,all_symbols,rolling_52w_143_195,52,2024-03-11,2025-03-03,hybrid_80_20,33343.05,31200.0,31066.79,133.21,6.87,7.33,6.87,3.0,116.31,4.05,2.293,312,99.47
true_weekly_contribution,portfolio,all_symbols,all_symbols,rolling_52w_143_195,52,2024-03-11,2025-03-03,trend_aware_hybrid,33339.0,31200.0,31178.55,21.45,6.86,6.93,6.86,3.01,116.32,4.05,2.274,312,99.83
true_weekly_contribution,ticker,all_symbols,AAPL,rolling_52w_156_208,52,2024-06-10,2025-06-02,fixed_weekly_dca,4754.39,5200.0,5200.0,-0.0,-8.57,-8.57,-8.57,12.31,117.29,3.891,-0.696,52,99.9
true_weekly_contribution,ticker,all_symbols,AAPL,rolling_52w_156_208,52,2024-06-10,2025-06-02,simple_dip_buy,4771.51,5200.0,5165.38,34.62,-8.24,-7.63,-8.24,11.98,117.36,3.891,-0.688,52,99.24
true_weekly_contribution,ticker,all_symbols,AAPL,rolling_52w_156_208,52,2024-06-10,2025-06-02,risk_adjusted_v2,4757.94,5200.0,5192.19,7.81,-8.5,-8.36,-8.5,12.31,117.48,3.886,-0.691,52,99.75
true_weekly_contribution,ticker,all_symbols,AAPL,rolling_52w_156_208,52,2024-06-10,2025-06-02,hybrid_70_30,4758.97,5200.0,5190.26,9.74,-8.48,-8.31,-8.48,12.23,117.31,3.891,-0.694,52,99.71
true_weekly_contribution,ticker,all_symbols,AAPL,rolling_52w_156_208,52,2024-06-10,2025-06-02,hybrid_80_20,4757.18,5200.0,5193.79,6.21,-8.52,-8.41,-8.52,12.26,117.31,3.891,-0.695,52,99.78
true_weekly_contribution,ticker,all_symbols,AAPL,rolling_52w_156_208,52,2024-06-10,2025-06-02,trend_aware_hybrid,4755.78,5200.0,5193.79,6.21,-8.54,-8.43,-8.54,12.29,117.31,3.891,-0.695,52,99.78
true_weekly_contribution,ticker,all_symbols,ASML,rolling_52w_156_208,52,2024-06-10,2025-06-02,fixed_weekly_dca,5134.33,5200.0,5200.0,-0.0,-1.26,-1.26,-1.26,10.39,119.11,3.912,-0.122,52,99.9
true_weekly_contribution,ticker,all_symbols,ASML,rolling_52w_156_208,52,2024-06-10,2025-06-02,simple_dip_buy,5149.22,5200.0,5109.51,90.49,-0.98,0.78,-0.98,10.34,118.88,3.92,-0.094,52,98.16
true_weekly_contribution,ticker,all_symbols,ASML,rolling_52w_156_208,52,2024-06-10,2025-06-02,risk_adjusted_v2,5150.47,5200.0,5137.84,62.16,-0.95,0.25,-0.95,10.42,118.87,3.921,-0.091,52,98.71
true_weekly_contribution,ticker,all_symbols,ASML,rolling_52w_156_208,52,2024-06-10,2025-06-02,hybrid_70_30,5138.47,5200.0,5173.47,26.53,-1.18,-0.68,-1.18,10.38,119.04,3.915,-0.114,52,99.39
true_weekly_contribution,ticker,all_symbols,ASML,rolling_52w_156_208,52,2024-06-10,2025-06-02,hybrid_80_20,5136.93,5200.0,5182.62,17.38,-1.21,-0.88,-1.21,10.39,119.07,3.914,-0.117,52,99.57
true_weekly_contribution,ticker,all_symbols,ASML,rolling_52w_156_208,52,2024-06-10,2025-06-02,trend_aware_hybrid,5136.49,5200.0,5182.62,17.38,-1.22,-0.89,-1.22,10.39,119.07,3.914,-0.118,52,99.57
true_weekly_contribution,ticker,all_symbols,BYDDY,rolling_52w_156_208,52,2024-06-10,2025-06-02,fixed_weekly_dca,7360.62,5200.0,5200.0,-0.0,41.55,41.55,41.55,15.06,123.55,4.133,2.759,52,99.9
true_weekly_contribution,ticker,all_symbols,BYDDY,rolling_52w_156_208,52,2024-06-10,2025-06-02,simple_dip_buy,7308.18,5200.0,4910.45,289.55,40.54,48.83,40.54,14.37,122.84,4.143,2.822,52,94.34
true_weekly_contribution,ticker,all_symbols,BYDDY,rolling_52w_156_208,52,2024-06-10,2025-06-02,risk_adjusted_v2,7355.39,5200.0,5072.97,127.03,41.45,44.99,41.45,14.7,123.17,4.141,2.82,52,97.46
true_weekly_contribution,ticker,all_symbols,BYDDY,rolling_52w_156_208,52,2024-06-10,2025-06-02,hybrid_70_30,7345.85,5200.0,5116.16,83.84,41.27,43.58,41.27,14.86,123.34,4.136,2.777,52,98.29
true_weekly_contribution,ticker,all_symbols,BYDDY,rolling_52w_156_208,52,2024-06-10,2025-06-02,hybrid_80_20,7351.23,5200.0,5145.52,54.48,41.37,42.87,41.37,14.93,123.42,4.135,2.771,52,98.85
true_weekly_contribution,ticker,all_symbols,BYDDY,rolling_52w_156_208,52,2024-06-10,2025-06-02,trend_aware_hybrid,7357.42,5200.0,5195.76,4.24,41.49,41.6,41.49,15.06,123.51,4.133,2.755,52,99.82
true_weekly_contribution,ticker,all_symbols,KO,rolling_52w_156_208,52,2024-06-10,2025-06-02,fixed_weekly_dca,5503.34,5200.0,5200.0,-0.0,5.83,5.83,5.83,0.8,114.94,4.081,7.264,52,99.9
true_weekly_contribution,ticker,all_symbols,KO,rolling_52w_156_208,52,2024-06-10,2025-06-02,simple_dip_buy,5503.48,5200.0,5137.32,62.68,5.84,7.13,5.84,0.75,114.89,4.082,7.73,52,98.7
true_weekly_contribution,ticker,all_symbols,KO,rolling_52w_156_208,52,2024-06-10,2025-06-02,risk_adjusted_v2,5502.74,5200.0,5200.0,-0.0,5.82,5.82,5.82,0.78,114.93,4.081,7.466,52,99.9
true_weekly_contribution,ticker,all_symbols,KO,rolling_52w_156_208,52,2024-06-10,2025-06-02,hybrid_70_30,5503.26,5200.0,5182.67,17.33,5.83,6.19,5.83,0.79,114.92,4.081,7.392,52,99.57
true_weekly_contribution,ticker,all_symbols,KO,rolling_52w_156_208,52,2024-06-10,2025-06-02,hybrid_80_20,5503.23,5200.0,5189.14,10.86,5.83,6.05,5.83,0.79,114.93,4.081,7.346,52,99.69
true_weekly_contribution,ticker,all_symbols,KO,rolling_52w_156_208,52,2024-06-10,2025-06-02,trend_aware_hybrid,5503.2,5200.0,5197.74,2.26,5.83,5.88,5.83,0.8,114.93,4.081,7.323,52,99.86
true_weekly_contribution,ticker,all_symbols,MSFT,rolling_52w_156_208,52,2024-06-10,2025-06-02,fixed_weekly_dca,5809.27,5200.0,5200.0,-0.0,11.72,11.72,11.72,3.61,115.61,4.113,3.243,52,99.9
true_weekly_contribution,ticker,all_symbols,MSFT,rolling_52w_156_208,52,2024-06-10,2025-06-02,simple_dip_buy,5806.54,5200.0,5088.27,111.73,11.66,14.12,11.66,3.54,115.36,4.12,3.296,52,97.75
true_weekly_contribution,ticker,all_symbols,MSFT,rolling_52w_156_208,52,2024-06-10,2025-06-02,risk_adjusted_v2,5806.1,5200.0,5128.83,71.17,11.66,13.21,11.66,3.59,115.36,4.12,3.25,52,98.53
true_weekly_contribution,ticker,all_symbols,MSFT,rolling_52w_156_208,52,2024-06-10,2025-06-02,hybrid_70_30,5808.22,5200.0,5167.13,32.87,11.7,12.41,11.7,3.59,115.54,4.115,3.255,52,99.27
true_weekly_contribution,ticker,all_symbols,MSFT,rolling_52w_156_208,52,2024-06-10,2025-06-02,hybrid_80_20,5808.51,5200.0,5178.38,21.62,11.7,12.17,11.7,3.6,115.56,4.114,3.249,52,99.48
true_weekly_contribution,ticker,all_symbols,MSFT,rolling_52w_156_208,52,2024-06-10,2025-06-02,trend_aware_hybrid,5808.41,5200.0,5189.77,10.23,11.7,11.92,11.7,3.61,115.56,4.114,3.244,52,99.7
true_weekly_contribution,ticker,all_symbols,NVDA,rolling_52w_156_208,52,2024-06-10,2025-06-02,fixed_weekly_dca,5888.95,5200.0,5200.0,-0.0,13.25,13.25,13.25,17.38,122.01,3.989,0.762,52,99.9
true_weekly_contribution,ticker,all_symbols,NVDA,rolling_52w_156_208,52,2024-06-10,2025-06-02,simple_dip_buy,5926.23,5200.0,5023.8,176.2,13.97,17.96,13.97,16.75,122.37,3.981,0.834,52,96.51
true_weekly_contribution,ticker,all_symbols,NVDA,rolling_52w_156_208,52,2024-06-10,2025-06-02,risk_adjusted_v2,5863.41,5200.0,4693.79,506.21,12.76,24.92,12.76,14.9,121.32,3.995,0.856,52,90.18
true_weekly_contribution,ticker,all_symbols,NVDA,rolling_52w_156_208,52,2024-06-10,2025-06-02,hybrid_70_30,5899.3,5200.0,5147.77,52.23,13.45,14.6,13.45,17.21,122.12,3.986,0.782,52,98.9
true_weekly_contribution,ticker,all_symbols,NVDA,rolling_52w_156_208,52,2024-06-10,2025-06-02,hybrid_80_20,5895.46,5200.0,5165.48,34.52,13.37,14.13,13.37,17.27,122.08,3.987,0.774,52,99.24
true_weekly_contribution,ticker,all_symbols,NVDA,rolling_52w_156_208,52,2024-06-10,2025-06-02,trend_aware_hybrid,5888.47,5200.0,5171.73,28.27,13.24,13.86,13.24,17.35,122.13,3.985,0.763,52,99.36
true_weekly_contribution,portfolio,all_symbols,all_symbols,rolling_52w_156_208,52,2024-06-10,2025-06-02,fixed_weekly_dca,34450.88,31200.0,31200.0,0.0,10.42,10.42,10.42,7.75,115.15,4.119,1.344,312,99.9
true_weekly_contribution,portfolio,all_symbols,all_symbols,rolling_52w_156_208,52,2024-06-10,2025-06-02,simple_dip_buy,34465.17,31200.0,30434.74,765.26,10.47,13.24,10.47,7.53,115.22,4.117,1.39,312,97.45
true_weekly_contribution,portfolio,all_symbols,all_symbols,rolling_52w_156_208,52,2024-06-10,2025-06-02,risk_adjusted_v2,34436.05,31200.0,30425.62,774.38,10.37,13.18,10.37,7.53,115.19,4.117,1.378,312,97.42
true_weekly_contribution,portfolio,all_symbols,all_symbols,rolling_52w_156_208,52,2024-06-10,2025-06-02,hybrid_70_30,34454.08,31200.0,30977.46,222.54,10.43,11.22,10.43,7.69,115.17,4.119,1.356,312,99.19
true_weekly_contribution,portfolio,all_symbols,all_symbols,rolling_52w_156_208,52,2024-06-10,2025-06-02,hybrid_80_20,34452.54,31200.0,31054.94,145.06,10.42,10.94,10.42,7.71,115.17,4.119,1.352,312,99.44
