ticker,date,close,weekly_return,momentum_4w,momentum_12w,volatility_12w,drawdown_from_52w_high,sma_10,sma_20,rsi_14,macd,macd_signal,macd_histogram
MSFT,2024-07-08,453.549988,-0.02996409,0.02480959,0.13637501,0.02512815,0.02996409,436.45,425.5809997,64.04777543,18.30782138,16.34136138,1.96646
MSFT,2024-07-15,437.109985,-0.03624739,-0.02816936,0.07577766,0.02841696,0.06512536,438.6869995,426.66149895,56.75659184,16.94969269,16.46302764,0.48666505
MSFT,2024-07-22,425.269989,-0.027087,-0.04850659,0.04576301,0.03001882,0.0904483,439.1929993,427.61399835,52.15192052,14.74797176,16.12001647,-1.3720447
MSFT,2024-07-29,408.48999,-0.03945728,-0.12633674,-0.01506968,0.03201342,0.12633674,437.0259979,427.2174972,46.40574209,11.51633326,15.19927982,-3.68294656
MSFT,2024-08-05,406.019989,-0.00604666,-0.1047955,-0.03376884,0.03172986,0.13161949,436.1149963,426.08149715,45.60912355,8.65614537,13.89065293,-5.23450756
MSFT,2024-08-12,418.470001,0.03066354,-0.04264369,-0.02717594,0.03231048,0.10499187,435.5769958,425.96899715,50.24539929,7.30977524,12.5744774,-5.26470215
MSFT,2024-08-19,416.790009,-0.00401461,-0.01994023,0.00399876,0.03061722,0.10858497,432.998996,425.53249815,49.63062587,6.03760811,11.26710354,-5.22949543
MSFT,2024-08-26,417.140015,0.00083977,0.02117561,-0.01583105,0.02995122,0.10783639,429.7349976,425.2944992,49.76852062,5.00001203,10.01368524,-5.01367321
MSFT,2024-09-02,401.700012,-0.03701396,-0.01063981,-0.09234696,0.0279426,0.1408589,425.2099976,425.42350005,44.04067047,2.89841928,8.59063205,-5.69221277
MSFT,2024-09-09,430.589996,0.0719193,0.02896264,-0.04266531,0.03579329,0.07907007,421.5129974,426.6369995,54.57518817,3.52345594,7.57719682,-4.05374088
MSFT,2024-09-16,435.269989,0.01086879,0.04433883,-0.02613273,0.03599419,0.06906067,419.6849975,428.06749875,56.01957707,4.34633646,6.93102475,-2.58468829
MSFT,2024-09-23,428.019989,-0.01665633,0.02608231,-0.08456671,0.03285078,0.08456671,418.7759979,428.7314987,53.19755649,4.36316495,6.41745279,-2.05428785
MSFT,2024-09-30,416.059998,-0.0279426,0.03574803,-0.082659,0.03272642,0.11014629,417.8549988,428.52399905,48.82772796,3.37255362,5.80847296,-2.43591934
MSFT,2024-10-07,416.320007,0.00062493,-0.03314055,-0.04756235,0.03140227,0.10959019,418.6380005,427.8319992,48.92595142,2.57874144,5.16252665,-2.58378522
MSFT,2024-10-14,418.160004,0.00441967,-0.0393089,-0.01671876,0.03056679,0.10565488,419.852002,427.98349915,49.66230641,2.07420183,4.54486169,-2.47065986
MSFT,2024-10-21,428.149994,0.02389035,0.00030374,0.04812848,0.02873328,0.08428866,420.8200013,428.19849855,53.57579483,2.45219192,4.12632774,-1.67413581
MSFT,2024-10-28,410.369995,-0.0415275,-0.01367592,0.01071377,0.03157895,0.12231586,420.1779999,426.58849795,46.62769501,1.3020453,3.56147125,-2.25942595
MSFT,2024-11-04,422.540009,0.0296562,0.01494043,0.00972593,0.03149514,0.09628708,420.7179993,425.22649845,51.28470131,1.35692248,3.12056149,-1.76363902
MSFT,2024-11-11,415.0,-0.01784449,-0.00755693,-0.00429475,0.03195518,0.11241338,422.0479981,423.62899785,48.46327265,0.78297172,2.65304354,-1.87007182
MSFT,2024-11-18,417.0,0.00481928,-0.02604226,-0.00033565,0.03198416,0.10813585,420.6889985,421.10099795,49.26065915,0.4839166,2.21921815,-1.73530155
MSFT,2024-11-25,423.459991,0.01549159,0.03189803,0.05416972,0.02992027,0.09431946,419.5079987,419.5964981,51.8519567,0.75942635,1.92725979,-1.16783344
MSFT,2024-12-02,443.570007,0.04748977,0.04977043,0.03014471,0.02543372,0.0513089,421.0630005,419.9194992,58.8904593,2.57084494,2.05597682,0.51486812
MSFT,2024-12-09,447.269989,0.00834137,0.07775901,0.0275691,0.02537098,0.04339552,424.1839996,421.0194992,60.04767824,4.25590542,2.49596254,1.75994288
MSFT,2024-12-16,436.600006,-0.0238558,0.04700241,0.02004583,0.02594542,0.06621608,426.2119995,422.425,55.22020655,4.67644242,2.93205852,1.7443839
MSFT,2024-12-23,430.529999,-0.0139029,0.01669581,0.03477864,0.02476389,0.07919839,427.448999,423.6505005,52.6281085,4.4684131,3.23932943,1.22908367
MSFT,2024-12-30,423.350006,-0.0166771,-0.04558469,0.01688605,0.02541828,0.09455469,426.9690002,423.89450075,49.65871091,3.6817421,3.32781197,0.35393014
MSFT,2025-01-06,418.950012,-0.01039328,-0.06331741,0.00188925,0.02563254,0.10396524,427.8270019,424.0025009,47.87599892,2.67245058,3.19673969,-0.52428911
MSFT,2025-01-13,429.029999,0.02406012,-0.01733854,0.00205537,0.02564669,0.08240653,428.4760009,424.5970001,52.11692182,2.65534137,3.08846003,-0.43311866
MSFT,2025-01-20,444.059998,0.03503251,0.03142638,0.08209665,0.02369768,0.05026093,431.3820007,426.7149994,57.64992002,3.81065069,3.23289816,0.57775253
MSFT,2025-01-27,415.059998,-0.06530649,-0.01958192,-0.01770249,0.03032041,0.11228505,431.1880005,425.9384995,46.48791391,2.35899103,3.05811673,-0.6991257
MSFT,2025-02-03,409.75,-0.01279333,-0.02195969,-0.0126506,0.03010051,0.12364188,429.8170014,424.66250005,44.77832219,0.77117817,2.60072902,-1.82955085
MSFT,2025-02-10,408.429993,-0.00322149,-0.0480153,-0.02055158,0.03005737,0.12646506,426.303,423.68300025,44.34177422,-0.58692281,1.96319866,-2.55012146
MSFT,2025-02-17,408.209991,-0.00053865,-0.08073235,-0.03601285,0.02959537,0.1269356,422.3970002,423.2904999,44.26431858,-1.66182348,1.23819423,-2.90001771
MSFT,2025-02-24,396.98999,-0.02748586,-0.04353589,-0.10501165,0.02570737,0.15093252,418.4359986,422.32399905,40.38943483,-3.38008678,0.31453803,-3.6946248
MSFT,2025-03-03,393.309998,-0.00926973,-0.04012203,-0.12064299,0.02513013,0.15880315,414.7139985,421.08149875,39.17803851,-4.98134557,-0.74463869,-4.23670688
MSFT,2025-03-10,388.559998,-0.01207699,-0.0486497,-0.11003208,0.02478282,0.16896227,411.2349977,419.10199895,37.61001214,-6.55804297,-1.90731955,-4.65072342
MSFT,2025-03-17,391.26001,0.00694876,-0.0415227,-0.09121313,0.02516501,0.16318759,408.4659975,418.1464997,39.10201738,-7.50322609,-3.02650085,-4.47672523
MSFT,2025-03-24,378.799988,-0.03184589,-0.0458198,-0.10523212,0.02602627,0.18983662,403.4429964,415.95949865,34.94845082,-9.15220919,-4.25164252,-4.90056667
MSFT,2025-03-31,359.839996,-0.05005278,-0.08509827,-0.14109086,0.02862085,0.23038755,395.0209962,413.20149845,29.76690121,-11.85232684,-5.77177939,-6.08054745
MSFT,2025-04-07,388.450012,0.0795076,-0.00028306,-0.09458543,0.03796093,0.16919751,392.3599976,411.77399905,43.40299084,-11.5504539,-6.92751429,-4.62293961
MSFT,2025-04-14,367.779999,-0.05321151,-0.06001127,-0.17177859,0.03749758,0.21340576,388.1629975,408.98999945,37.7069083,-12.83120458,-8.10825235,-4.72295223
MSFT,2025-04-21,391.850006,0.06544675,0.03445095,-0.05591961,0.04041686,0.16192573,386.5049988,406.4039994,46.51024609,-11.76830265,-8.84026241,-2.92804024
MSFT,2025-04-28,435.279999,0.11083321,0.20964874,0.06230628,0.05206349,0.06903927,389.2119996,405.8044999,58.03419377,-7.33693215,-8.53959635,1.20266421
MSFT,2025-05-05,438.730011,0.00792596,0.1294375,0.07418656,0.05197846,0.06166051,393.3860017,405.91100015,58.79366306,-3.50623428,-7.53292394,4.02668966
MSFT,2025-05-12,454.269989,0.03542037,0.23516774,0.11283408,0.05252655,0.02842418,399.4820008,407.09799965,62.11910489,0.77463818,-5.87141152,6.6460497
MSFT,2025-05-19,450.179993,-0.00900345,0.14885795,0.13398323,0.05158427,0.03717171,405.6440003,408.439499,60.72996637,3.79350282,-3.93842865,7.73193147
MSFT,2025-05-26,460.359985,0.02261316,0.05761805,0.17047618,0.0512248,0.01539912,412.5539978,410.50999765,62.95076339,6.92755849,-1.76523122,8.69278971
MSFT,2025-06-02,470.380005,0.02176562,0.07214003,0.21057239,0.05056339,0.0,421.7119995,412.57749795,65.04607845,10.1033865,0.60849232,9.49489418
MSFT,2025-06-09,474.959991,0.00973678,0.04554561,0.21392419,0.05051842,0.0,433.223999,414.1224976,65.99279773,12.84178755,3.05515137,9.78663618
MSFT,2025-06-16,477.399994,0.00513728,0.06046471,0.26029569,0.04831937,0.0,442.1189972,417.2394974,66.5131654,15.03555741,5.45123258,9.58432483
MSFT,2025-06-23,495.940002,0.03883538,0.07728738,0.37822368,0.04304404,0.0,454.9349975,421.5489975,70.23951535,18.06195259,7.97337658,10.08857601
MSFT,2025-06-30,498.839996,0.00584747,0.06050425,0.28418067,0.04017467,0.0,465.6339965,426.06949765,70.78710596,20.45856425,10.47041411,9.98815014
MSFT,2025-07-07,503.320007,0.00898086,0.05971033,0.36853556,0.03299028,0.0,472.4379973,430.82499845,71.65479141,22.46048522,12.86842834,9.59205688
MSFT,2025-07-14,510.049988,0.01337118,0.06839127,0.30164599,0.03082141,0.0,479.569995,436.47799835,72.95437492,24.30984645,15.15671196,9.15313449
MSFT,2025-07-21,513.710022,0.00717583,0.03583099,0.18018292,0.01352275,0.0,485.5139983,442.49799955,73.66161941,25.77370943,17.28011145,8.49359798
MSFT,2025-07-28,524.109985,0.02024481,0.0506575,0.1946071,0.0134886,0.0,492.9069975,449.2754989,75.61308447,27.45651982,19.31539313,8.14112669
MSFT,2025-08-04,522.039978,-0.00394957,0.03719298,0.14918439,0.01284565,0.00394957,499.0749968,455.8144973,74.43099529,28.29693742,21.11170198,7.18523544
MSFT,2025-08-11,520.169983,-0.00358209,0.01984118,0.15547113,0.01212532,0.00751751,504.0539946,462.88299705,73.31591824,28.48373866,22.58610932,5.89762934
MSFT,2025-08-18,507.230011,-0.02487643,-0.01261414,0.10181169,0.01564893,0.03220693,507.2809966,470.2524978,65.95279863,27.27324341,23.52353614,3.74970727
MSFT,2025-08-25,506.690002,-0.00106462,-0.03323727,0.0771929,0.01523526,0.03323727,510.2099974,476.1644973,65.65645652,25.97096586,24.01302208,1.95794378
MSFT,2025-09-01,495.0,-0.02307131,-0.05179676,0.04219305,0.01736196,0.05554175,510.1159972,482.52549735,59.43099692,23.72216175,23.95485002,-0.23268827
MSFT,2025-09-08,509.899994,0.030101,-0.01974352,0.06807709,0.01898432,0.02711261,511.221997,488.42799675,64.10304955,22.87854367,23.73958875,-0.86104508
MSFT,2025-09-15,517.929993,0.01574818,0.02109493,0.04434002,0.01629711,0.0117914,512.6829956,492.56049645,66.3520332,22.59743491,23.51115798,-0.91372307
MSFT,2025-09-22,511.459991,-0.01249204,0.00941402,0.02529868,0.01692954,0.02413614,512.8239959,496.19699545,62.93092757,21.60354686,23.12963575,-1.5260889
MSFT,2025-09-29,517.349976,0.01151602,0.04515147,0.02787485,0.01703711,0.01289807,513.1879913,499.3509948,64.71454781,21.04852173,22.71341295,-1.66489122
MSFT,2025-10-06,510.959991,-0.01235138,0.00207883,0.00178414,0.01715271,0.02509014,511.8729919,502.3899947,61.27017519,19.86406139,22.14354264,-2.27948125
MSFT,2025-10-13,513.580017,0.00512765,-0.00839877,-0.00025307,0.01708796,0.02009114,511.0269958,505.0509963,62.15949022,18.91869926,21.49857396,-2.57987471
MSFT,2025-10-20,523.609985,0.01952951,0.02375551,-0.000954,0.01701243,0.000954,511.370996,507.7124953,65.4318763,18.76254461,20.95136809,-2.18882348
MSFT,2025-10-27,517.809998,-0.01107692,0.00088919,-0.00810279,0.01728707,0.01202035,512.4289947,509.85499565,62.08816671,17.96370603,20.35383568,-2.39012965
MSFT,2025-11-03,496.820007,-0.04053609,-0.02767337,-0.04488913,0.02081045,0.05206918,511.4419952,510.8259963,51.77624429,15.45870551,19.37480965,-3.91610413
MSFT,2025-11-10,510.179993,0.026891,-0.00662024,0.00581587,0.02136191,0.02657838,512.9599945,511.53799585,56.70509868,14.38568455,18.37698463,-3.99130007
MSFT,2025-11-17,472.119995,-0.07460112,-0.09833653,-0.06822713,0.03050363,0.09919672,509.1819946,510.2019958,43.16874193,10.344934,16.7705745,-6.42564051
MSFT,2025-11-24,492.01001,0.04212915,-0.0498252,-0.00604038,0.03279715,0.06124664,506.5899963,509.63649595,49.89962015,8.64788066,15.14603573,-6.49815507
MSFT,2025-12-01,483.160004,-0.01798745,-0.02749487,-0.05244164,0.03170437,0.07813242,503.7599976,508.29199675,47.2198228,6.51374574,13.41957774,-6.90583199
MSFT,2025-12-08,478.529999,-0.00958276,-0.06203692,-0.07607205,0.03110701,0.08696645,499.8779999,506.5329956,45.83304772,4.39812687,11.61528756,-7.2171607
MSFT,2025-12-15,485.920013,0.01544316,0.0292299,-0.04993544,0.03162768,0.07286633,497.3740021,504.623497,48.43606021,3.27998639,9.94822733,-6.66824094
MSFT,2025-12-22,487.709991,0.00368369,-0.0087397,-0.05729194,0.03136277,0.06945106,494.7869995,502.90699765,49.07441917,2.50936191,8.46045424,-5.95109233
MSFT,2025-12-29,472.940002,-0.03028437,-0.02115242,-0.07440894,0.03219013,0.09763215,489.7200012,500.5454986,44.21075117,0.69876684,6.90811676,-6.20934993
MSFT,2026-01-05,479.279999,0.0134055,0.0015673,-0.06678612,0.03253567,0.08553545,485.8670013,499.147998,46.65473428,-0.22199897,5.48209362,-5.70409258
MSFT,2026-01-12,459.859985,-0.04051914,-0.05363028,-0.12175092,0.03299284,0.12258877,482.1709991,496.80649715,40.76399744,-2.49004168,3.88766656,-6.37770824
MSFT,2026-01-19,465.950012,0.01324322,-0.04461664,-0.10015254,0.03367749,0.11096902,477.748001,495.35399775,43.18658327,-3.75280756,2.35957173,-6.11237929
MSFT,2026-01-26,430.290009,-0.07653182,-0.09018056,-0.13391167,0.03812617,0.17900818,473.5650024,491.3734985,34.33246601,-7.54405961,0.37884547,-7.92290508
MSFT,2026-02-02,401.140015,-0.06774499,-0.16303619,-0.21372845,0.03929473,0.23462627,464.4780029,485.5339996,29.08338625,-12.75379724,-2.24768308,-10.50611416
MSFT,2026-02-09,401.320007,0.0004487,-0.12729957,-0.14996185,0.03544404,0.23428284,456.2940032,480.0270004,29.15541142,-16.67579975,-5.13330641,-11.54249334
MSFT,2026-02-16,397.230011,-0.01019136,-0.14748363,-0.19263836,0.03100509,0.24208654,448.1640044,474.02100215,28.44836495,-19.88482363,-8.08360986,-11.80121378
MSFT,2026-02-23,392.73999,-0.01130333,-0.08726677,-0.187143,0.03105002,0.25065349,438.8460021,468.1100021,27.65546228,-22.53058676,-10.97300524,-11.55758153
MSFT,2026-03-02,408.959991,0.04129959,0.01949438,-0.14538275,0.03528936,0.21970578,430.9710021,462.8790008,34.73242976,-23.05281607,-13.3889674,-9.66384867
MSFT,2026-03-09,395.549988,-0.0327905,-0.0143776,-0.18597716,0.03456663,0.24529202,423.2320007,456.47600095,31.94970066,-24.26900376,-15.56497468,-8.70402909
MSFT,2026-03-16,381.869995,-0.03458474,-0.03866781,-0.21701421,0.03430554,0.2713934,413.4910003,449.6790008,29.36501533,-26.03656901,-17.65929354,-8.37727547
MSFT,2026-03-23,356.769989,-0.06572919,-0.09158731,-0.24563372,0.03674548,0.31928412,403.1820007,442.6764999,25.31793521,-29.12698023,-19.95283088,-9.17414935
MSFT,2026-03-30,373.459991,0.04678085,-0.08680556,-0.22078953,0.04076082,0.28743966,393.9329986,435.8404998,32.02634298,-29.88491501,-21.9392477,-7.9456673
MSFT,2026-04-06,370.869995,-0.00693514,-0.06239412,-0.1935154,0.04036003,0.29238136,387.9909972,430.7779998,31.55268286,-30.34477908,-23.62035398,-6.7244251
MSFT,2026-04-13,422.790009,0.13999519,0.10715692,-0.09262797,0.06053779,0.19331816,390.1559966,427.31699975,48.11790783,-26.21749451,-24.13978209,-2.07771242
MSFT,2026-04-20,424.619995,0.00432836,0.19017857,-0.01317719,0.05638454,0.18982655,392.4859954,424.3899993,48.59017169,-22.53911034,-23.81964774,1.2805374
MSFT,2026-04-27,414.440002,-0.02397436,0.10973066,0.03315547,0.05289015,0.20924994,394.2069945,421.18549945,46.07747374,-20.21240867,-23.09819992,2.88579125
MSFT,2026-05-04,415.119995,0.00164075,0.11931405,0.03438649,0.0528841,0.20795252,396.444995,417.64549855,46.27731777,-18.10490896,-22.09954173,3.99463277
MSFT,2026-05-11,421.920013,0.01638085,-0.00205775,0.06215543,0.05279005,0.19497811,397.7409972,414.35599965,48.33923895,-15.70495865,-20.82062511,5.11566646
MSFT,2026-05-18,418.570007,-0.00793991,-0.01424801,0.06576875,0.05269718,0.20136991,400.0429991,411.6374999,47.3745666,-13.91291876,-19.43908384,5.52616508
MSFT,2026-05-25,450.23999,0.07566233,0.08638159,0.10093897,0.05561085,0.14094369,406.8799986,410.18549945,56.26114127,-9.82396671,-17.51606042,7.69209371
MSFT,2026-06-01,416.670013,-0.07456019,0.0037339,0.05339407,0.05965229,0.20499509,412.870001,408.02600085,47.16869986,-9.18636465,-15.85012126,6.66375662
MSFT,2026-06-05,416.670013,0.0,-0.01244312,0.09113054,0.05833832,0.20499509,417.1910032,405.5620009,47.16869986,-8.58213095,-14.3965232,5.81439225
NVDA,2021-06-07,17.825251,,,,,0.0,,,,,,
NVDA,2021-06-14,18.63875,0.04563745,,,,0.0,,,,,,
NVDA,2021-06-21,19.031,0.02104487,,,,0.0,,,,,,
NVDA,2021-06-28,20.487,0.07650675,,,,0.0,,,,,,
NVDA,2021-07-05,20.050249,-0.02131845,0.12482281,,,0.02131845,,,,,,
NVDA,2021-07-12,18.160999,-0.09422576,-0.02563214,,,0.11353546,,,,,,
NVDA,2021-07-19,19.558001,0.07692319,0.02769171,,,0.04534578,,,,,,
NVDA,2021-07-26,19.499001,-0.00301667,-0.04822566,,,0.04822566,,,,,,
NVDA,2021-08-02,20.365999,0.04446371,0.01574793,,,0.00590623,,,,,,
NVDA,2021-08-09,20.188,-0.00874001,0.11161286,,,0.01459462,19.380425,,,,,
NVDA,2021-08-16,20.816,0.03110759,0.06432145,,,0.0,19.6794999,,,,,
NVDA,2021-08-23,22.636,0.08743274,0.16087999,,,0.0,20.0792249,,,,,
NVDA,2021-08-30,22.843,0.00914473,0.12162433,0.28149668,0.05093407,0.0,20.4604249,,,,,
NVDA,2021-09-06,22.478001,-0.01597859,0.11343377,0.20598221,0.05144653,0.01597859,20.659525,,72.13750867,,,
NVDA,2021-09-13,21.9,-0.02571407,0.05207533,0.15075403,0.05285918,0.04128179,20.8445001,,68.37666299,,,
NVDA,2021-09-20,22.080999,0.00826479,-0.02451851,0.07780539,0.0489368,0.03335818,21.2365001,,68.9230434,,,
NVDA,2021-09-27,20.742001,-0.06064028,-0.09197562,0.03450092,0.05223704,0.09197562,21.3549001,,60.58370338,,,
NVDA,2021-10-04,20.830999,0.00429071,-0.07327173,0.14701834,0.04214911,0.08807954,21.4880999,,60.92214437,,,
NVDA,2021-10-11,21.862,0.04949359,-0.00173516,0.1178034,0.0389478,0.04294532,21.6377,,64.70314444,,,
NVDA,2021-10-18,22.726,0.03952063,0.02921068,0.16549561,0.03958503,0.00512192,21.8915,20.6359625,67.53775771,,,
NVDA,2021-10-25,25.566999,0.12501096,0.2326197,0.25537662,0.05059945,0.0,22.3665999,21.0230499,74.72536978,,,
NVDA,2021-11-01,29.752001,0.16368765,0.42825608,0.47374683,0.06425385,0.0,23.0782,21.57871245,81.2953602,,,
NVDA,2021-11-08,30.389999,0.02144387,0.3900832,0.45993462,0.06436255,0.0,23.8328999,22.1466624,82.06093573,,,
NVDA,2021-11-15,32.985001,0.08539,0.45142132,0.45719213,0.06421041,0.0,24.8835999,22.77156245,84.78817412,,,
NVDA,2021-11-22,31.503,-0.04492954,0.23217434,0.37910957,0.0678798,0.04492954,25.8438999,23.3442,77.53822965,,,
NVDA,2021-11-29,30.693001,-0.02571181,0.03162812,0.36546844,0.06852321,0.06948613,26.7051001,23.9708001,73.82278748,4.33845542,,
NVDA,2021-12-06,30.198,-0.01612749,-0.00631784,0.37890411,0.06788865,0.08449298,27.6507,24.50280005,71.56591444,4.25867168,,
NVDA,2021-12-13,27.801001,-0.07937608,-0.15716234,0.25904634,0.07471013,0.15716234,28.3477002,24.91790005,61.72521908,3.95641758,,
NVDA,2021-12-20,29.639999,0.06614863,-0.05913726,0.42898455,0.07085123,0.10140979,29.1255001,25.38160005,65.63000412,3.82122213,,
NVDA,2021-12-27,29.410999,-0.00772605,-0.04176855,0.41188615,0.07136773,0.10835234,29.794,25.84275,64.74422716,3.65348527,,
NVDA,2022-01-03,27.247,-0.07357788,-0.0977217,0.24631781,0.07714104,0.17395788,29.9620001,26.1643,56.92551587,3.30780564,,
NVDA,2022-01-10,26.941999,-0.01119393,-0.03089824,0.18551434,0.07743153,0.18320454,29.6809999,26.37959995,55.90085196,2.97494767,,
NVDA,2022-01-17,23.374001,-0.13243256,-0.21140345,-0.08577456,0.08036927,0.29137486,28.9794001,26.40615,45.56756844,2.39563235,,
NVDA,2022-01-24,22.84,-0.02284594,-0.22341978,-0.23232054,0.06044438,0.30756407,27.9649,26.42424995,44.24922743,1.87185381,3.39761017,-1.52575637
NVDA,2022-01-31,24.319,0.06475482,-0.10746137,-0.19976963,0.06431809,0.2627255,27.2465,26.54519995,48.67802712,1.55813724,3.02971559,-1.47157835
NVDA,2022-02-07,23.948999,-0.01521448,-0.11109049,-0.27394275,0.05583081,0.27394275,26.5720998,26.63859995,47.65804909,1.2650756,2.67678759,-1.41171199
NVDA,2022-02-14,23.642,-0.01281887,0.01146569,-0.24953179,0.05554988,0.28324998,25.9164998,26.7835999,46.78214467,0.99656215,2.3407425,-1.34418035
NVDA,2022-02-21,24.157,0.02178327,0.057662,-0.2129476,0.05694949,0.26763683,25.5520997,26.94989995,48.49234577,0.81591414,2.03577683,-1.21986269
NVDA,2022-02-28,22.936001,-0.05054431,-0.05686907,-0.24047947,0.05769634,0.30465362,24.8816999,27.0036,44.81522293,0.56768101,1.74215766,-1.17447666
NVDA,2022-03-07,22.1,-0.03644929,-0.07720569,-0.20506459,0.05502261,0.3299985,24.1506,26.9723,42.44216341,0.30003752,1.45373364,-1.15369611
NVDA,2022-03-14,26.452999,0.19696828,0.11889853,-0.10752362,0.0802713,0.19802946,24.0711999,27.0166,55.6198293,0.43417389,1.24982169,-0.8156478
NVDA,2022-03-21,27.691999,0.04683779,0.14633435,-0.05844752,0.08173428,0.16046693,24.1461999,26.9135999,58.53010659,0.63315623,1.1264886,-0.49333236
NVDA,2022-03-28,26.712,-0.03538925,0.16463197,-0.01963519,0.07940689,0.19017738,24.4799998,26.72969995,55.433698,0.70366207,1.04192329,-0.33826122
NVDA,2022-04-04,23.118999,-0.13450887,0.04610855,-0.14189741,0.08859338,0.29910571,24.5078997,26.23639985,45.85544598,0.46426158,0.92639095,-0.46212937
NVDA,2022-04-11,21.257999,-0.08049656,-0.19638605,-0.09052802,0.0831232,0.35552529,24.2017996,25.7241498,41.82441614,0.12295053,0.76570286,-0.64275234
NVDA,2022-04-18,19.514999,-0.08199267,-0.29528385,-0.14557798,0.08599285,0.40836749,23.7583996,25.1652497,38.41801556,-0.2849023,0.55558183,-0.84048413
NVDA,2022-04-25,18.547001,-0.04960277,-0.30566783,-0.23734524,0.08327862,0.4377141,23.2488997,24.58269975,36.63355618,-0.67841758,0.30878195,-0.98719953
NVDA,2022-05-02,18.674999,0.00690128,-0.19222286,-0.22021797,0.08362091,0.43383361,22.7006996,24.12639965,37.04992805,-0.96878535,0.05326849,-1.02205384
NVDA,2022-05-09,17.705999,-0.05188755,-0.16709004,-0.25107863,0.08418319,0.4632106,22.1776994,23.52969965,35.16605773,-1.26254032,-0.20989327,-1.05264705
NVDA,2022-05-16,16.694,-0.05715571,-0.14455543,-0.30893737,0.0836443,0.49389118,21.6370994,22.8938497,33.26377048,-1.55903157,-0.47972093,-1.07931064
NVDA,2022-05-23,18.811001,0.12681209,0.01423411,-0.17984827,0.09416656,0.42971046,20.8728996,22.47204975,40.51312341,-1.60468096,-0.70471294,-0.89996803
NVDA,2022-05-30,18.719999,-0.0048377,0.00240964,-0.15294122,0.0938773,0.43246935,19.9756996,22.06094975,40.3104161,-1.62941862,-0.88965407,-0.73976455
NVDA,2022-06-06,16.974001,-0.09326913,-0.04134181,-0.35833359,0.07012989,0.48540244,19.0018997,21.74094975,36.53345964,-1.76951299,-1.06562586,-0.70388713
NVDA,2022-06-13,15.88,-0.06445157,-0.04876003,-0.42654916,0.06567809,0.51856906,18.2779998,21.39294975,34.36101207,-1.94637888,-1.24177646,-0.70460242
NVDA,2022-06-20,17.125999,0.07846341,-0.08957535,-0.35886497,0.07455234,0.48079435,17.8647998,21.0332997,38.82302821,-1.96337214,-1.3860956,-0.57727654
NVDA,2022-06-27,14.523,-0.15199108,-0.22419868,-0.37181536,0.07683436,0.55970897,17.3655999,20.56199975,33.67318046,-2.16195798,-1.54126807,-0.6206899
NVDA,2022-07-04,15.838,0.09054603,-0.06692594,-0.2549628,0.0832808,0.51984237,17.0946998,20.17179975,38.13763051,-2.18800719,-1.6706159,-0.51739129
NVDA,2022-07-11,15.762,-0.00479859,-0.00743073,-0.19231356,0.08109725,0.52214644,16.8033999,19.75204975,37.97852347,-2.18954424,-1.77440156,-0.41514267
NVDA,2022-07-18,17.319,0.09878188,0.01126947,-0.06621022,0.08641422,0.47494317,16.7647,19.4711997,43.20606345,-2.04159128,-1.82783951,-0.21375177
NVDA,2022-07-25,18.163,0.04873261,0.25063692,-0.02741628,0.08765141,0.44935578,16.9116,19.2743497,45.86946179,-1.83508009,-1.82928762,-0.00579246
NVDA,2022-08-01,18.989,0.04547707,0.19895189,0.07246137,0.08678804,0.4243141,16.9293999,18.90114975,48.41891424,-1.58647924,-1.78072595,0.19424671
NVDA,2022-08-08,18.709,-0.01474538,0.18696866,0.12070205,0.08467087,0.43280281,16.9283,18.4519998,47.60048967,-1.39596314,-1.70377338,0.30781025
NVDA,2022-08-15,17.849001,-0.04596713,0.03060229,-0.05114029,0.07796273,0.45887523,17.0158,18.00884985,45.08007037,-1.29939389,-1.62289749,0.3235036
NVDA,2022-08-22,16.26,-0.08902465,-0.10477344,-0.13141021,0.08197451,0.50704867,17.0538,17.6658999,40.78318809,-1.33568422,-1.56545483,0.22977061
NVDA,2022-08-29,13.647,-0.16070111,-0.28132076,-0.1960057,0.09020971,0.5862665,16.7059001,17.28534995,34.89325598,-1.55733979,-1.56383182,0.00649203
NVDA,2022-09-05,14.387,0.05422437,-0.23101181,-0.09401763,0.09069652,0.56383206,16.6923001,17.02895,37.63996383,-1.65422276,-1.58191001,-0.07231275
NVDA,2022-09-12,13.198,-0.08264405,-0.26057486,-0.22935882,0.08925221,0.59987874,16.4283001,16.76149995,35.07919195,-1.80612569,-1.62675315,-0.17937254
NVDA,2022-09-19,12.516,-0.0516745,-0.2302583,-0.13819459,0.07971668,0.62055481,16.1037001,16.45355,33.66444003,-1.95895988,-1.69319449,-0.26576539
NVDA,2022-09-26,12.139,-0.03012144,-0.11050048,-0.23355222,0.07332943,0.63198425,15.5857001,16.17520005,32.8751438,-2.08645151,-1.7718459,-0.31460561
NVDA,2022-10-03,12.076,-0.00518988,-0.16063113,-0.23385357,0.07332245,0.63389421,14.9770001,15.94430005,32.73701267,-2.16758653,-1.85099403,-0.31659251
NVDA,2022-10-10,11.227,-0.07030474,-0.14934081,-0.35175241,0.06422852,0.65963318,14.2008001,15.5651,30.85549522,-2.27417852,-1.93563092,-0.33854759
NVDA,2022-10-17,12.466,0.11035896,-0.00399489,-0.31365964,0.07323339,0.62207065,13.5765001,15.25240005,36.58369839,-2.23293658,-1.99509205,-0.23784452
